Gris ID;Sår ID;Dag;Niveau sårvæv;Sårskorpe;Granulationsvæv;Epithelialisering;Kontraktion;Hyperæmi;Ødem;Eksudat;Eksudattype;Infektionsniveau;
50;B;3;2;2;1;0;0;1;1;1;1;2;
50;C;3;1;2;2;0;0;1;1;1;1;2;
50;D;3;1;2;2;0;0;1;1;1;6;2;
50;A;4;2;2;1;2;0;1;1;0;0;2;
50;B;4;1;2;2;2;0;1;1;0;0;2;
50;C;4;1;2;2;0;0;1;1;0;0;2;
50;D;4;1;2;2;0;0;1;1;1;5;2;
50;A;5;2;2;1;2;0;1;1;0;0;2;
50;B;5;2;2;1;2;0;1;1;0;0;2;
50;C;5;1;2;1;0;0;1;1;0;0;2;
50;D;5;1;2;1;0;0;1;1;0;0;2;
50;A;10;3;2;2;2;0;0;0;0;0;2;
50;B;10;3;2;2;2;0;0;0;0;0;2;
50;C;10;2;2;2;1;1;0;1;0;0;2;
50;D;10;3;2;2;1;1;0;1;0;0;2;
50;A;15;2;1;1;1;1;2;0;0;0;1;
50;B;15;2;2;1;1;1;0;0;0;0;2;
50;C;15;3;2;1;1;1;2;0;0;0;2;
50;D;15;3;2;1;1;1;0;1;0;0;2;
50;A;20;2;2;1;1;1;0;0;0;0;1;
50;B;20;2;2;1;1;1;0;0;0;0;1;
50;C;20;2;2;1;1;1;0;0;0;0;2;
50;D;20;2;2;1;1;1;0;0;0;0;1;
#;;;80;80;80;80;80;80;80;80;80;96;
